Gene,Gain,High-level Gain,Total Samples,Loss,High-level Loss,No Change,Net CNV
ZNF747_ENST00000252799,0,1,193,0,0,0,0
PEMT_ENST00000435340,0,1,193,0,0,0,0
LAMTOR4_ENST00000488241,0,1,193,0,0,0,0
NELFA_ENST00000411638,0,1,193,0,0,0,0
KIAA1147_ENST00000482493,0,1,193,0,0,0,0
NAPEPLD_ENST00000465647,0,1,193,0,0,0,0
FBXL13_ENST00000379305,0,1,193,0,0,0,0
ATP6V0A4_ENST00000393054,0,1,193,0,0,0,0
DAZAP1_ENST00000587079,0,1,193,0,0,0,0
NLRP1_ENST00000572272,0,1,193,0,0,0,0
PCDHA4_ENST00000378125,0,1,193,0,0,0,0
RAMP3_ENST00000481345,0,1,193,0,0,0,0
GCK_ENST00000616242,0,1,193,0,0,0,0
ELAC2_ENST00000395962,0,1,193,0,0,0,0
IRF5_ENST00000477535,0,1,193,0,0,0,0
CD99L2_ENST00000355149,0,1,193,0,0,0,0
GGCT_ENST00000409436,0,1,193,0,0,0,0
NBPF4_ENST00000613157,0,1,193,0,0,0,0
MAGEB10_ENST00000614159,0,1,193,0,0,0,0
NDUFS7_ENST00000546283,0,1,193,0,0,0,0
OGDH_ENST00000443864,0,1,193,0,0,0,0
KIAA0753_ENST00000572370,0,1,193,0,0,0,0
TNPO3_ENST00000627585,0,1,193,0,0,0,0
SLC25A24_ENST00000569674,0,1,193,0,0,0,0
COA1_ENST00000223336,0,1,193,0,0,0,0
ACOT9_ENST00000379295,0,1,193,0,0,0,0
ZRSR2_ENST00000380308,0,1,193,0,0,0,0
GHRHR_ENST00000611037,0,1,193,0,0,0,0
HDAC9_ENST00000405010,0,1,193,0,0,0,0
PRSS36_ENST00000569305,0,1,193,0,0,0,0
CIAO3_ENST00000568545,0,1,193,0,0,0,0
KIAA0319_ENST00000616673,0,1,193,0,0,0,0
AKAP9_ENST00000358100,0,1,193,0,0,0,0
DDX3X_ENST00000644677,0,1,193,0,0,0,0
SPAM1_ENST00000402183,0,1,193,0,0,0,0
MKNK2_ENST00000309340,0,1,193,0,0,0,0
TOM1L2_ENST00000540946,0,1,193,0,0,0,0
CYTH3_ENST00000396741,0,1,193,0,0,0,0
CALD1_ENST00000417172,0,1,193,0,0,0,0
ARL4A_ENST00000356797,0,1,193,0,0,0,0
MOSPD3_ENST00000223054,0,1,193,0,0,0,0
MOSPD3_ENST00000424091,0,1,193,0,0,0,0
PILRA_ENST00000453419,0,1,193,0,0,0,0
SREBF1_ENST00000261646,0,1,193,0,0,0,0
THOC2_ENST00000355725,0,1,193,0,0,0,0
CASP2_ENST00000392925,0,1,193,0,0,0,0
TTC26_ENST00000430935,0,1,193,0,0,0,0
ZC3HAV1_ENST00000471652,0,1,193,0,0,0,0
SLC9A6_ENST00000370698,0,1,193,0,0,0,0
IGFBP3_ENST00000615754,0,1,193,0,0,0,0
DNAH9_ENST00000608377,0,1,193,0,0,0,0
ZNF3_ENST00000299667,0,1,193,0,0,0,0
POMT1_ENST00000404875,0,1,193,0,0,0,0
PEMT_ENST00000395782,0,1,193,0,0,0,0
GPX4_ENST00000616066,0,1,193,0,0,0,0
RPAIN_ENST00000536255,0,1,193,0,0,0,0
CBX3_ENST00000409747,0,1,193,0,0,0,0
AIPL1_ENST00000575265,0,1,193,0,0,0,0
FMR1_ENST00000370471,0,1,193,0,0,0,0
DMD_ENST00000378723,0,1,193,0,0,0,0
MED16_ENST00000312090,0,1,193,0,0,0,0
PAK6_ENST00000542403,0,1,193,0,0,0,0
SUN3_ENST00000412142,0,1,193,0,0,0,0
TUBGCP2_ENST00000368563,0,1,193,0,0,0,0
GLRA2_ENST00000443437,0,1,193,0,0,0,0
CTNND2_ENST00000503622,0,1,193,0,0,0,0
FKBP9_ENST00000242209,0,1,193,0,0,0,0
RAB11FIP3_ENST00000450428,0,1,193,0,0,0,0
ADAM22_ENST00000398204,0,1,193,0,0,0,0
TMEM95_ENST00000576060,0,1,193,0,0,0,0
WNT16_ENST00000361301,0,1,193,0,0,0,0
FOXP2_ENST00000635534,0,1,193,0,0,0,0
POM121_ENST00000434423,0,1,193,0,0,0,0
MYO15A_ENST00000644795,0,1,193,0,0,0,0
ZNF12_ENST00000404360,0,1,193,0,0,0,0
TMEM209_ENST00000462753,0,1,193,0,0,0,0
MSLN_ENST00000545450,0,1,193,0,0,0,0
UBE2A_ENST00000625938,0,1,193,0,0,0,0
PIGG_ENST00000310340,0,1,193,0,0,0,0
MYO15A_ENST00000615845,0,1,193,0,0,0,0
AHCYL2_ENST00000446544,0,1,193,0,0,0,0
PRDM16_ENST00000511072,0,1,193,0,0,0,0
ATXN7L1_ENST00000478915,0,1,193,0,0,0,0
SGCE_ENST00000642394,0,1,193,0,0,0,0
COG5_ENST00000347053,0,1,193,0,0,0,0
NAMPT_ENST00000354289,0,1,193,0,0,0,0
MAGEA2B_ENST00000370293,0,1,193,0,0,0,0
ATP6AP2_ENST00000638153,0,1,193,0,0,0,0
STX1A_ENST00000395156,0,1,193,0,0,0,0
MAMLD1_ENST00000426613,0,1,193,0,0,0,0
PHF23_ENST00000576955,0,1,193,0,0,0,0
ABCB1_ENST00000265724,0,1,193,0,0,0,0
PDHA1_ENST00000545074,0,1,193,0,0,0,0
ACE2_ENST00000252519,0,1,193,0,0,0,0
HBP1_ENST00000468410,0,1,193,0,0,0,0
CHTF18_ENST00000317063,0,1,193,0,0,0,0
RNMT_ENST00000383314,0,1,193,0,0,0,0
REPS2_ENST00000303843,0,1,193,0,0,0,0
FAM133B_ENST00000438306,0,1,193,0,0,0,0
TBL2_ENST00000610724,0,1,193,0,0,0,0
RIPOR2_ENST00000643623,0,1,193,0,0,0,0
ARHGAP45_ENST00000313093,0,1,193,0,0,0,0
CD99L2_ENST00000466436,0,1,193,0,0,0,0
COLGALT2_ENST00000367520,0,1,193,0,0,0,0
SPPL2B_ENST00000618220,0,1,193,0,0,0,0
UPF3B_ENST00000345865,0,1,193,0,0,0,0
GSTZ1_ENST00000393734,0,1,193,0,0,0,0
MFSD12_ENST00000389395,0,1,193,0,0,0,0
FBXW10_ENST00000308799,0,1,193,0,0,0,0
ABCB4_ENST00000359206,0,1,193,0,0,0,0
TBXAS1_ENST00000448866,0,1,193,0,0,0,0
TVP23B_ENST00000476139,0,1,193,0,0,0,0
SLC26A5_ENST00000393735,0,1,193,0,0,0,0
NPRL3_ENST00000399953,0,1,193,0,0,0,0
NPIPB3_ENST00000448012,0,1,193,0,0,0,0
CLCN4_ENST00000421085,0,1,193,0,0,0,0
FMR1_ENST00000218200,0,1,193,0,0,0,0
TOM1L2_ENST00000318094,0,1,193,0,0,0,0
PSMC1_ENST00000543772,0,1,193,0,0,0,0
NDUFA5_ENST00000611607,0,1,193,0,0,0,0
CNKSR2_ENST00000642501,0,1,193,0,0,0,0
PRDM16_ENST00000378391,0,1,193,0,0,0,0
FLCN_ENST00000389169,0,1,193,0,0,0,0
OR9A4_ENST00000548136,0,1,193,0,0,0,0
ACADVL_ENST00000356839,0,1,193,0,0,0,0
CNKSR2_ENST00000543067,0,1,193,0,0,0,0
SEMA5B_ENST00000195173,0,1,193,0,0,0,0
STX1B_ENST00000565419,0,1,193,0,0,0,0
FKBP6_ENST00000413573,0,1,193,0,0,0,0
SPATA22_ENST00000572969,0,1,193,0,0,0,0
TBC1D14_ENST00000446947,0,1,193,0,0,0,0
RPAIN_ENST00000574003,0,1,193,0,0,0,0
GPC3_ENST00000631057,0,1,193,0,0,0,0
EMP2_ENST00000536829,0,1,193,0,0,0,0
AP003071.5,0,1,193,0,0,0,0
CDRT1_ENST00000583965,0,1,193,0,0,0,0
CAMTA2_ENST00000572543,0,1,193,0,0,0,0
COLGALT2_ENST00000367521,0,1,193,0,0,0,0
DOCK4_ENST00000428084,0,1,193,0,0,0,0
GNGT1_ENST00000430875,0,1,193,0,0,0,0
SPON2_ENST00000290902,0,1,193,0,0,0,0
NDUFS7_ENST00000618074,0,1,193,0,0,0,0
ARHGAP45_ENST00000590214,0,1,193,0,0,0,0
TCAF2_ENST00000643242,0,1,193,0,0,0,0
GLI3_ENST00000647255,0,1,193,0,0,0,0
AC093668.3,0,1,193,0,0,0,0
VPS53_ENST00000291074,0,1,193,0,0,0,0
ENOX2_ENST00000394363,0,1,193,0,0,0,0
SEC61G_ENST00000352861,0,1,193,0,0,0,0
SLC26A4_ENST00000644269,0,1,193,0,0,0,0
SRCAP_ENST00000395059,0,1,193,0,0,0,0
POR_ENST00000394893,0,1,193,0,0,0,0
SLITRK2,0,1,193,0,0,0,0
OR2A25_ENST00000641441,0,1,193,0,0,0,0
BTNL8_ENST00000231229,0,1,193,0,0,0,0
PSPH_ENST00000275605,0,1,193,0,0,0,0
GPR34_ENST00000378138,0,1,193,0,0,0,0
ADCYAP1R1_ENST00000304166,0,1,193,0,0,0,0
SGCE_ENST00000644551,0,1,193,0,0,0,0
AXIN1_ENST00000354866,0,1,193,0,0,0,0
SLC29A4_ENST00000406453,0,1,193,0,0,0,0
ABR_ENST00000291107,0,1,193,0,0,0,0
NHS_ENST00000615422,0,1,193,0,0,0,0
ZPBP_ENST00000419417,0,1,193,0,0,0,0
GLOD4_ENST00000628529,0,1,193,0,0,0,0
MYL5_ENST00000506838,0,1,193,0,0,0,0
PSMA2_ENST00000445517,0,1,193,0,0,0,0
GTF2I_ENST00000620879,0,1,193,0,0,0,0
MCF2_ENST00000370573,0,1,193,0,0,0,0
YWHAE_ENST00000573026,0,1,193,0,0,0,0
AKAP9_ENST00000394564,0,1,193,0,0,0,0
STK26_ENST00000394335,0,1,193,0,0,0,0
TRPM3_ENST00000396280,0,1,193,0,0,0,0
CCL24_ENST00000222902,0,1,193,0,0,0,0
PLEKHA8_ENST00000396259,0,1,193,0,0,0,0
PRRT1B,0,1,193,0,0,0,0
CD36_ENST00000309881,0,1,193,0,0,0,0
ERVW-1_ENST00000603053,0,1,193,0,0,0,0
BHLHA9,0,1,193,0,0,0,0
PTN_ENST00000393083,0,1,193,0,0,0,0
PLK5_ENST00000588430,0,1,193,0,0,0,0
TCEANC_ENST00000380600,0,1,193,0,0,0,0
LSM5_ENST00000409782,0,1,193,0,0,0,0
STAG3_ENST00000620100,0,1,193,0,0,0,0
NYAP1_ENST00000454988,0,1,193,0,0,0,0
CLEC10A_ENST00000416562,0,1,193,0,0,0,0
ATP8B3_ENST00000525591,0,1,193,0,0,0,0
CIAO3_ENST00000540986,0,1,193,0,0,0,0
SLITRK4_ENST00000356928,0,1,193,0,0,0,0
KRIT1_ENST00000340022,0,1,193,0,0,0,0
TPSD1_ENST00000397534,0,1,193,0,0,0,0
CXorf40A_ENST00000359293,0,1,193,0,0,0,0
MTERF1_ENST00000406735,0,1,193,0,0,0,0
MTERF1_ENST00000419292,0,1,193,0,0,0,0
FGFR3_ENST00000352904,0,1,193,0,0,0,0
KCTD11_ENST00000333751,0,1,193,0,0,0,0
SCIMP_ENST00000399600,0,1,193,0,0,0,0
ZKSCAN5_ENST00000451158,0,1,193,0,0,0,0
FAM9A_ENST00000381003,0,1,193,0,0,0,0
PEMT_ENST00000395783,0,1,193,0,0,0,0
MEST_ENST00000393187,0,1,193,0,0,0,0
CEP41_ENST00000489512,0,1,193,0,0,0,0
MAGEA2_ENST00000611674,0,1,193,0,0,0,0
PRSS57,0,1,193,0,0,0,0
SPANXA1,0,1,193,0,0,0,0
TADA2B_ENST00000515646,0,1,193,0,0,0,0
ZNF138_ENST00000494380,0,1,193,0,0,0,0
LMF1_ENST00000568897,0,1,193,0,0,0,0
GUSB_ENST00000421103,0,1,193,0,0,0,0
CEP41_ENST00000343969,0,1,193,0,0,0,0
PAX4_ENST00000639438,0,1,193,0,0,0,0
ZDHHC4_ENST00000396709,0,1,193,0,0,0,0
H2AFV_ENST00000381124,0,1,193,0,0,0,0
ZFYVE28_ENST00000511071,0,1,193,0,0,0,0
ATCAY_ENST00000600960,0,1,193,0,0,0,0
PRSS2_ENST00000539842,0,1,193,0,0,0,0
FIGNL1_ENST00000615084,0,1,193,0,0,0,0
ABR_ENST00000544583,0,1,193,0,0,0,0
HAUS3_ENST00000443786,0,1,193,0,0,0,0
CDK14_ENST00000265741,0,1,193,0,0,0,0
KRIT1_ENST00000394503,0,1,193,0,0,0,0
MAGEB6,0,1,193,0,0,0,0
ELP5_ENST00000574255,0,1,193,0,0,0,0
TCAF1_ENST00000355951,0,1,193,0,0,0,0
MUC3A_ENST00000483366,0,1,193,0,0,0,0
ELN_ENST00000380575,0,1,193,0,0,0,0
ADGRG4_ENST00000370652,0,1,193,0,0,0,0
CCDC136_ENST00000378685,0,1,193,0,0,0,0
HGF_ENST00000643024,0,1,193,0,0,0,0
RNMT_ENST00000589866,0,1,193,0,0,0,0
SGCE_ENST00000646098,0,1,193,0,0,0,0
ZAN_ENST00000618565,0,1,193,0,0,0,0
POM121_ENST00000627934,0,1,193,0,0,0,0
TMEM129_ENST00000536901,0,1,193,0,0,0,0
IL6_ENST00000401651,0,1,193,0,0,0,0
EGFR_ENST00000420316,0,1,193,0,0,0,0
UMAD1_ENST00000463725,0,1,193,0,0,0,0
CTF1_ENST00000395019,0,1,193,0,0,0,0
MAGEA12_ENST00000393900,0,1,193,0,0,0,0
NRF1_ENST00000223190,0,1,193,0,0,0,0
PRKRIP1_ENST00000462601,0,1,193,0,0,0,0
PON3_ENST00000427422,0,1,193,0,0,0,0
LAMB1_ENST00000393560,0,1,193,0,0,0,0
DAGLB_ENST00000436575,0,1,193,0,0,0,0
RAB40C_ENST00000248139,0,1,193,0,0,0,0
VSTM2A_ENST00000402613,0,1,193,0,0,0,0
GPX4_ENST00000622390,0,1,193,0,0,0,0
GTF2IRD1_ENST00000424337,0,1,193,0,0,0,0
GALNTL5_ENST00000392800,0,1,193,0,0,0,0
GPR85_ENST00000449591,0,1,193,0,0,0,0
NXN_ENST00000537628,0,1,193,0,0,0,0
ING3_ENST00000445699,0,1,193,0,0,0,0
ARPC1B_ENST00000431816,0,1,193,0,0,0,0
METTL9_ENST00000396014,0,1,193,0,0,0,0
BZW2_ENST00000630952,0,1,193,0,0,0,0
IFT22_ENST00000517481,0,1,193,0,0,0,0
CTDNEP1_ENST00000318988,0,1,193,0,0,0,0
CDK14_ENST00000406263,0,1,193,0,0,0,0
ZNF732_ENST00000619749,0,1,193,0,0,0,0
C5orf38_ENST00000515640,0,1,193,0,0,0,0
RNF32_ENST00000432459,0,1,193,0,0,0,0
LDLRAD4_ENST00000592991,0,1,193,0,0,0,0
TCAF2_ENST00000411935,0,1,193,0,0,0,0
GATD1_ENST00000397472,0,1,193,0,0,0,0
TRPV1_ENST00000576351,0,1,193,0,0,0,0
ZNF655_ENST00000394163,0,1,193,0,0,0,0
RPUSD1_ENST00000565809,0,1,193,0,0,0,0
SCRN1_ENST00000631335,0,1,193,0,0,0,0
ELN_ENST00000380553,0,1,193,0,0,0,0
DDX3X_ENST00000646627,0,1,193,0,0,0,0
TLE2_ENST00000455444,0,1,193,0,0,0,0
SLC35F5_ENST00000409342,0,1,193,0,0,0,0
SAMD9L_ENST00000411955,0,1,193,0,0,0,0
RASA4_ENST00000461209,0,1,193,0,0,0,0
ZNF3_ENST00000424697,0,1,193,0,0,0,0
AFF2_ENST00000370457,0,1,193,0,0,0,0
VWDE_ENST00000614403,0,1,193,0,0,0,0
EFCAB10_ENST00000469099,0,1,193,0,0,0,0
PHTF2_ENST00000424760,0,1,193,0,0,0,0
ATP6AP2_ENST00000447485,0,1,193,0,0,0,0
NEURL4_ENST00000315614,0,1,193,0,0,0,0
CT47A1,0,1,193,0,0,0,0
MRS2_ENST00000378386,0,1,193,0,0,0,0
NME4_ENST00000397722,0,1,193,0,0,0,0
ETV1_ENST00000405192,0,1,193,0,0,0,0
SSU72P8,0,1,193,0,0,0,0
NLRP1_ENST00000619223,0,1,193,0,0,0,0
TMEM139_ENST00000409541,0,1,193,0,0,0,0
PNPLA4_ENST00000444736,0,1,193,0,0,0,0
TRPM3_ENST00000357533,0,1,193,0,0,0,0
RNASEK_ENST00000593646,0,1,193,0,0,0,0
LFNG_ENST00000359574,0,1,193,0,0,0,0
ZNF138_ENST00000440598,0,1,193,0,0,0,0
AC116366.3_ENST00000638452,0,1,193,0,0,0,0
AQP1_ENST00000409899,0,1,193,0,0,0,0
CROT_ENST00000412227,0,1,193,0,0,0,0
TEX13C,0,1,193,0,0,0,0
AFF2_ENST00000370458,0,1,193,0,0,0,0
TCAF2C,0,1,193,0,0,0,0
RASA4_ENST00000449970,0,1,193,0,0,0,0
ARRB2_ENST00000574954,0,1,193,0,0,0,0
KDM6A_ENST00000621147,0,1,193,0,0,0,0
SUGCT_ENST00000335693,0,1,193,0,0,0,0
KIAA0825_ENST00000513200,0,1,193,0,0,0,0
GPM6B_ENST00000398361,0,1,193,0,0,0,0
IGFBP3_ENST00000381086,0,1,193,0,0,0,0
CPED1_ENST00000450913,0,1,193,0,0,0,0
BAIAP3_ENST00000628027,0,1,193,0,0,0,0
ZNF286A_ENST00000593105,0,1,193,0,0,0,0
AASS_ENST00000417368,0,1,193,0,0,0,0
MYO1C_ENST00000570984,0,1,193,0,0,0,0
PCDHB2_ENST00000624874,0,1,193,0,0,0,0
TFEC_ENST00000320239,0,1,193,0,0,0,0
CT45A8_ENST00000611438,0,1,193,0,0,0,0
OR2A5_ENST00000408906,0,1,193,0,0,0,0
FAM57A_ENST00000301324,0,1,193,0,0,0,0
CALU_ENST00000249364,0,1,193,0,0,0,0
NLRP1_ENST00000269280,0,1,193,0,0,0,0
ITGAL_ENST00000358164,0,1,193,0,0,0,0
UCK1_ENST00000372215,0,1,193,0,0,0,0
PHRF1_ENST00000416188,0,1,193,0,0,0,0
SRI_ENST00000431660,0,1,193,0,0,0,0
RPGR_ENST00000318842,0,1,193,0,0,0,0
OGDH_ENST00000631326,0,1,193,0,0,0,0
NSD2_ENST00000503128,0,1,193,0,0,0,0
PRSS1_ENST00000619214,0,1,193,0,0,0,0
AUTS2_ENST00000406775,0,1,193,0,0,0,0
MIEF2_ENST00000323019,0,1,193,0,0,0,0
HILPDA_ENST00000435296,0,1,193,0,0,0,0
CAV2_ENST00000343213,0,1,193,0,0,0,0
ICA1_ENST00000407906,0,1,193,0,0,0,0
RNF167_ENST00000576229,0,1,193,0,0,0,0
SGCE_ENST00000645101,0,1,193,0,0,0,0
ZNF555_ENST00000591539,0,1,193,0,0,0,0
ELP5_ENST00000356683,0,1,193,0,0,0,0
C7orf55-LUC7L2,0,1,193,0,0,0,0
CXorf40A_ENST00000428236,0,1,193,0,0,0,0
TSPAN4_ENST00000397411,0,1,193,0,0,0,0
HDAC9_ENST00000406451,0,1,193,0,0,0,0
NFIC_ENST00000589123,0,1,193,0,0,0,0
CCDC71L_ENST00000315965,0,1,193,0,0,0,0
LHFPL3,0,1,193,0,0,0,0
RPS15_ENST00000589656,0,1,193,0,0,0,0
UBB_ENST00000535788,0,1,193,0,0,0,0
BCL7C_ENST00000215115,0,1,193,0,0,0,0
AC005324.3,0,1,193,0,0,0,0
DDX3X_ENST00000642322,0,1,193,0,0,0,0
PRPS2_ENST00000489404,0,1,193,0,0,0,0
DENND2A_ENST00000496613,0,1,193,0,0,0,0
ERBB4_ENST00000436443,0,1,193,0,0,0,0
CCZ1B_ENST00000626257,0,1,193,0,0,0,0
POLR2J2_ENST00000358438,0,1,193,0,0,0,0
PPIA_ENST00000451562,0,1,193,0,0,0,0
MDFIC_ENST00000393486,0,1,193,0,0,0,0
AGBL3_ENST00000435976,0,1,193,0,0,0,0
AC005551.1,0,1,193,0,0,0,0
NT5DC4,0,1,193,0,0,0,0
TBXAS1_ENST00000411653,0,1,193,0,0,0,0
TBXAS1_ENST00000458722,0,1,193,0,0,0,0
WIPF3_ENST00000409123,0,1,193,0,0,0,0
PRKN_ENST00000366896,0,1,193,0,0,0,0
PSMD13_ENST00000352303,0,1,193,0,0,0,0
SPATA22_ENST00000575375,0,1,193,0,0,0,0
STAMBPL1_ENST00000371927,0,1,193,0,0,0,0
PLEKHA8_ENST00000396257,0,1,193,0,0,0,0
CLDN12_ENST00000394605,0,1,193,0,0,0,0
TOLLIP_ENST00000525159,0,1,193,0,0,0,0
ABCB4_ENST00000358400,0,1,193,0,0,0,0
OSBPL3_ENST00000396431,0,1,193,0,0,0,0
MET_ENST00000436117,0,1,193,0,0,0,0
ATP11C_ENST00000361648,0,1,193,0,0,0,0
YAE1_ENST00000432096,0,1,193,0,0,0,0
PLS3_ENST00000289290,0,1,193,0,0,0,0
IGF2BP3_ENST00000619562,0,1,193,0,0,0,0
RHBDD2_ENST00000428119,0,1,193,0,0,0,0
CBX3_ENST00000396386,0,1,193,0,0,0,0
FAM172A_ENST00000505869,0,1,193,0,0,0,0
SEPT6_ENST00000489216,0,1,193,0,0,0,0
ABHD11_ENST00000395147,0,1,193,0,0,0,0
FAM221A_ENST00000409994,0,1,193,0,0,0,0
ACTB_ENST00000646664,0,1,193,0,0,0,0
C19orf25_ENST00000592872,0,1,193,0,0,0,0
TSPAN4_ENST00000409543,0,1,193,0,0,0,0
KMT2E_ENST00000476671,0,1,193,0,0,0,0
MAGI2_ENST00000535697,0,1,193,0,0,0,0
ZNF286A_ENST00000585194,0,1,193,0,0,0,0
KLHL13_ENST00000545703,0,1,193,0,0,0,0
TRIM16_ENST00000579219,0,1,193,0,0,0,0
REXO1_ENST00000643515,0,1,193,0,0,0,0
RBAK-RBAKDN,0,1,193,0,0,0,0
FATE1,0,1,193,0,0,0,0
TMEM8A_ENST00000250930,0,1,193,0,0,0,0
DYNC1I1_ENST00000537881,0,1,193,0,0,0,0
RIPOR2_ENST00000644621,0,1,193,0,0,0,0
CYP3A43_ENST00000417625,0,1,193,0,0,0,0
ABR_ENST00000572441,0,1,193,0,0,0,0
SNX10_ENST00000338523,0,1,193,0,0,0,0
MAMLD1_ENST00000262858,0,1,193,0,0,0,0
MCRIP2_ENST00000629534,0,1,193,0,0,0,0
NAT8L_ENST00000331662,0,1,193,0,0,0,0
NLRP1_ENST00000577119,0,1,193,0,0,0,0
RNASET2_ENST00000611959,0,1,193,0,0,0,0
ASB15_ENST00000540573,0,1,193,0,0,0,0
MDFIC_ENST00000448022,0,1,193,0,0,0,0
IGFBP1_ENST00000457280,0,1,193,0,0,0,0
CD36_ENST00000432207,0,1,193,0,0,0,0
POR_ENST00000439269,0,1,193,0,0,0,0
SAT1_ENST00000379253,0,1,193,0,0,0,0
POT1_ENST00000393329,0,1,193,0,0,0,0
THAP5_ENST00000313516,0,1,193,0,0,0,0
GALNT10_ENST00000377661,0,1,193,0,0,0,0
HECW2_ENST00000409111,0,1,193,0,0,0,0
LAT2_ENST00000398475,0,1,193,0,0,0,0
TRIM73,0,1,193,0,0,0,0
ETV1_ENST00000405218,0,1,193,0,0,0,0
IQSEC1_ENST00000646269,0,1,193,0,0,0,0
METTL26_ENST00000301686,0,1,193,0,0,0,0
PCDHA10_ENST00000562220,0,1,193,0,0,0,0
MAP7D2_ENST00000452324,0,1,193,0,0,0,0
ZNF554_ENST00000591265,0,1,193,0,0,0,0
MIOS_ENST00000405785,0,1,193,0,0,0,0
UMAD1_ENST00000482067,0,1,193,0,0,0,0
SGCE_ENST00000645725,0,1,193,0,0,0,0
FLII_ENST00000545457,0,1,193,0,0,0,0
PCLO_ENST00000423517,0,1,193,0,0,0,0
RNH1_ENST00000438658,0,1,193,0,0,0,0
NPC1L1_ENST00000381160,0,1,193,0,0,0,0
HGF_ENST00000644543,0,1,193,0,0,0,0
PCDHA12_ENST00000613593,0,1,193,0,0,0,0
TMF1_ENST00000646304,0,1,193,0,0,0,0
PRAP1_ENST00000463201,0,1,193,0,0,0,0
SIPA1L2_ENST00000308942,0,1,193,0,0,0,0
SGCE_ENST00000265735,0,1,193,0,0,0,0
DYNLT3_ENST00000432389,0,1,193,0,0,0,0
CASK_ENST00000645986,0,1,193,0,0,0,0
PSG1_ENST00000595124,0,1,193,0,0,0,0
ETV1_ENST00000405358,0,1,193,0,0,0,0
PPIA_ENST00000355968,0,1,193,0,0,0,0
TDP2_ENST00000341060,0,1,193,0,0,0,0
SLC43A2_ENST00000412517,0,1,193,0,0,0,0
NLRP6_ENST00000534750,0,1,193,0,0,0,0
SPANXN4_ENST00000370504,0,1,193,0,0,0,0
WSCD1_ENST00000539421,0,1,193,0,0,0,0
UBE3C_ENST00000389103,0,1,193,0,0,0,0
HRAS_ENST00000397594,0,1,193,0,0,0,0
PDHA1_ENST00000540249,0,1,193,0,0,0,0
MRPL28_ENST00000429738,0,1,193,0,0,0,0
MAGEA9,0,1,193,0,0,0,0
MUC5AC,0,1,193,0,0,0,0
CAMK4_ENST00000512453,0,1,193,0,0,0,0
UQCR11_ENST00000589880,0,1,193,0,0,0,0
AC096582.3,0,1,193,0,0,0,0
FLII_ENST00000628188,0,1,193,0,0,0,0
C1QTNF8_ENST00000621771,0,1,193,0,0,0,0
KCTD7_ENST00000640385,0,1,193,0,0,0,0
FBXL16_ENST00000562563,0,1,193,0,0,0,0
SGCE_ENST00000646943,0,1,193,0,0,0,0
NFIC_ENST00000341919,0,1,193,0,0,0,0
CTAGE15,0,1,193,0,0,0,0
ITPRID1_ENST00000319386,0,1,193,0,0,0,0
FMR1_ENST00000370470,0,1,193,0,0,0,0
FAM126A_ENST00000409923,0,1,193,0,0,0,0
VMA21_ENST00000370361,0,1,193,0,0,0,0
THOP1_ENST00000586677,0,1,193,0,0,0,0
OGDH_ENST00000444676,0,1,193,0,0,0,0
KLHL13_ENST00000540167,0,1,193,0,0,0,0
RIPOR2_ENST00000378023,0,1,193,0,0,0,0
CHRM2_ENST00000320658,0,1,193,0,0,0,0
HPS1_ENST00000338546,0,1,193,0,0,0,0
ZNF286A_ENST00000583566,0,1,193,0,0,0,0
MTMR1_ENST00000370390,0,1,193,0,0,0,0
CALY_ENST00000368558,0,1,193,0,0,0,0
MAGEA2B,0,1,193,0,0,0,0
OFD1_ENST00000398395,0,1,193,0,0,0,0
FAM133B_ENST00000427372,0,1,193,0,0,0,0
CAMK2B_ENST00000358707,0,1,193,0,0,0,0
SNX10_ENST00000396376,0,1,193,0,0,0,0
MSL3_ENST00000361672,0,1,193,0,0,0,0
PLK5,0,1,193,0,0,0,0
MAGEB10,0,1,193,0,0,0,0
ARRB2_ENST00000575877,0,1,193,0,0,0,0
TMEM259_ENST00000592590,0,1,193,0,0,0,0
IGSF1_ENST00000370910,0,1,193,0,0,0,0
CT45A3_ENST00000598716,0,1,193,0,0,0,0
C1QTNF1_ENST00000583904,0,1,193,0,0,0,0
CUL4B_ENST00000336592,0,1,193,0,0,0,0
ADGRG2_ENST00000379873,0,1,193,0,0,0,0
ZC3HC1_ENST00000311873,0,1,193,0,0,0,0
DDX3X_ENST00000646679,0,1,193,0,0,0,0
USP9X_ENST00000378308,0,1,193,0,0,0,0
IKZF1_ENST00000615491,0,1,193,0,0,0,0
DENND2A_ENST00000492720,0,1,193,0,0,0,0
SH3KBP1_ENST00000379716,0,1,193,0,0,0,0
TNRC18_ENST00000399537,0,1,193,0,0,0,0
TRIM16_ENST00000416464,0,1,193,0,0,0,0
FBXO24_ENST00000465843,0,1,193,0,0,0,0
FGFR3_ENST00000613647,0,1,193,0,0,0,0
SUN3_ENST00000453192,0,1,193,0,0,0,0
CCDC88A_ENST00000642200,0,1,193,0,0,0,0
CT47B1,0,1,193,0,0,0,0
DOCK11_ENST00000276204,0,1,193,0,0,0,0
CCDC126_ENST00000409765,0,1,193,0,0,0,0
COBL_ENST00000395540,0,1,193,0,0,0,0
OTOA_ENST00000388956,0,1,193,0,0,0,0
PCYT1B_ENST00000379145,0,1,193,0,0,0,0
PTBP1_ENST00000627714,0,1,193,0,0,0,0
PIGQ_ENST00000422307,0,1,193,0,0,0,0
